date,country,operator,channel,pod_fill_rate,endpoint_requests,bid_requests,bid_responses,bid_wons,impressions,revenue,requested_pod_duration,filled_pod_duration,delivered_pod_duration
04-03-22,GB,Op_003,Channel_003,0.14,9,1167,229,35,6,0.11,122,77,17.67
04-03-22,FR,Op_003,Channel_003,0.01,72,9912,258,60,3,0.03,366,40.62,1.89
04-03-22,IT,Op_003,Channel_003,0,8,1103,38,22,0,0,122,58.13,0
04-03-22,DE,Op_003,Channel_003,0,1,138,17,6,0,0,122,120,0
05-03-22,ES,Op_003,Channel_003,0.1,124,14106,1894,350,70,1.2,244,116.96,23.3
05-03-22,GB,Op_003,Channel_003,0.06,38,4922,662,120,10,0.18,244,134.52,13.68
05-03-22,IT,Op_003,Channel_003,0,21,2894,614,112,0,0,122,80,0
05-03-22,FR,Op_003,Channel_003,0,39,5379,483,159,0,0,366,245.76,0
05-03-22,CH,Op_003,Channel_003,0,2,242,55,2,0,0,122,20,0
05-03-22,AT,Op_003,Channel_003,0,4,484,31,0,0,0,122,0,0
05-03-22,DE,Op_003,Channel_003,0,9,1248,81,18,0,0,366,143.01,0
06-03-22,ES,Op_003,Channel_003,0.1,56,6380,836,138,33,0.58,122,50.86,12.07
06-03-22,GB,Op_003,Channel_003,0.04,72,9354,3654,315,15,0.3,366,304.62,15
06-03-22,FR,Op_003,Channel_003,0.02,20,2755,183,26,3,0.04,122,25.5,3
06-03-22,IT,Op_003,Channel_003,0.01,20,2760,794,160,2,0.04,244,240,3
06-03-22,AT,Op_003,Channel_003,0,8,968,60,0,0,0,244,0,0
07-03-22,ES,Op_003,Channel_003,0.11,54,6138,770,132,36,0.6,244,101.34,27.7
07-03-22,GB,Op_003,Channel_003,0.15,9,1122,748,47,6,0.11,122,113.33,17.78
07-03-22,FR,Op_003,Channel_003,0.03,46,6236,480,112,12,0.16,244,96.52,7.82
07-03-22,IT,Op_003,Channel_003,0.02,20,2629,796,160,3,0.05,122,120,2.25
07-03-22,DE,Op_003,Channel_003,0,6,690,54,18,0,0,244,114.66,0
08-03-22,ES,Op_003,Channel_003,0.15,30,3418,465,81,26,0.43,122,55.3,18
08-03-22,IT,Op_003,Channel_003,0.02,68,8828,1572,300,12,0.22,244,132.36,5.3
08-03-22,GB,Op_003,Channel_003,0.1,12,1464,1028,68,6,0.1,244,239.34,23.34
08-03-22,FR,Op_003,Channel_003,0.07,18,2332,226,48,8,0.1,244,110.22,16.66
08-03-22,CH,Op_003,Channel_003,0,4,416,32,0,0,0,244,0,0
09-03-22,ES,Op_003,Channel_003,0.11,38,4062,576,99,24,0.41,122,53.82,13.05
09-03-22,IT,Op_003,Channel_003,0.05,52,6388,1706,108,22,0.4,244,63.46,12.7
09-03-22,GB,Op_003,Channel_003,0.06,18,2068,1468,83,5,0.09,122,114.61,7.22
09-03-22,FR,Op_003,Channel_003,0.13,27,3405,339,78,21,0.27,366,152.01,46.68
10-03-22,ES,Op_003,Channel_003,0.07,66,7062,918,132,27,0.51,366,123.96,24.81
10-03-22,IT,Op_003,Channel_003,0.04,34,4166,1112,76,10,0.18,244,70.58,8.82
10-03-22,FR,Op_003,Channel_003,0.09,21,2577,255,63,15,0.24,366,152.58,34.29
10-03-22,GB,Op_003,Channel_003,0.04,6,688,328,18,1,0.02,122,80,5
10-03-22,IM,Op_003,Channel_003,0,9,801,70,0,0,0,122,0,0
10-03-22,DE,Op_003,Channel_003,0,2,216,27,18,0,0,122,110,0
10-03-22,CH,Op_003,Channel_003,0,3,294,45,3,0,0,366,60,0
11-03-22,ES,Op_003,Channel_003,0.16,84,8979,1452,306,78,1.26,366,227.79,58.08
11-03-22,IT,Op_003,Channel_003,0.05,52,6386,1716,112,22,0.4,244,66.92,12.7
11-03-22,GB,Op_003,Channel_003,0.09,7,805,549,43,3,0.05,122,114.29,11.43
11-03-22,FR,Op_003,Channel_003,0,13,1596,151,14,0,0,122,25.23,0
11-03-22,CH,Op_003,Channel_003,0,6,588,111,6,0,0,366,60,0
11-03-22,IM,Op_003,Channel_003,0,2,178,16,0,0,0,122,0,0
11-03-22,DE,Op_003,Channel_003,0,2,214,16,0,0,0,244,0,0
12-03-22,ES,Op_003,Channel_003,0.1,22,2354,402,77,13,0.22,122,71.91,12.18
12-03-22,IT,Op_003,Channel_003,0.04,34,4182,1162,96,12,0.22,244,97.06,10.58
12-03-22,GB,Op_003,Channel_003,0.07,21,2415,2079,126,9,0.15,366,351,25.71
12-03-22,FR,Op_003,Channel_003,0,16,1968,202,32,0,0,244,74,0
13-03-22,DE,Op_003,Channel_003,0,2,216,20,7,0,0,122,42.5,0
14-03-22,GB,Op_003,Channel_003,0.06,9,1251,522,54,4,0.07,122,111.33,7.78
14-03-22,DE,Op_003,Channel_003,0,10,1314,88,24,0,0,244,76,0
14-03-22,IN,Op_003,Channel_003,0,3,291,24,0,0,0,122,0,0
14-03-22,CH,Op_003,Channel_003,0,1,98,16,0,0,0,122,0,0
15-03-22,GB,Op_003,Channel_003,0.06,17,2359,1093,82,6,0.09,122,97.12,7.06
15-03-22,IN,Op_003,Channel_003,0,20,1940,160,0,0,0,244,0,0
15-03-22,CH,Op_003,Channel_003,0,3,294,45,0,0,0,366,0,0
15-03-22,DE,Op_003,Channel_003,0,3,393,24,3,0,0,366,60,0
16-03-22,ES,Op_003,Channel_003,0.03,82,8766,1088,96,14,0.16,244,51.12,7.52
16-03-22,IT,Op_003,Channel_003,0.01,60,7380,556,14,2,0.02,244,14,2
16-03-22,GB,Op_003,Channel_003,0,15,2079,708,48,0,0,366,215.4,0
16-03-22,FR,Op_003,Channel_003,0,21,2583,186,9,0,0,366,30,0
16-03-22,DE,Op_003,Channel_003,0,6,790,60,20,0,0,244,148,0
16-03-22,CH,Op_003,Channel_003,0,2,196,28,0,0,0,244,0,0
17-03-22,GB,Op_003,Channel_003,0.02,96,13335,6816,606,12,0.24,366,342.48,7.5
17-03-22,ES,Op_003,Channel_003,0.03,44,4702,544,42,8,0.1,244,40.36,8
17-03-22,IT,Op_003,Channel_003,0,24,2952,284,14,0,0,244,35,0
17-03-22,FR,Op_003,Channel_003,0,6,736,64,3,0,0,122,10,0
17-03-22,CH,Op_003,Channel_003,0,2,196,32,0,0,0,244,0,0
17-03-22,AT,Op_003,Channel_003,0,3,294,24,0,0,0,366,0,0
18-03-22,ES,Op_003,Channel_003,0.07,105,11232,1491,132,42,0.48,366,78.27,26.4
18-03-22,GB,Op_003,Channel_003,0.06,14,1943,941,76,5,0.09,122,108.21,7.86
18-03-22,IT,Op_003,Channel_003,0.01,51,6273,549,21,3,0.03,366,37.05,5.28
18-03-22,FR,Op_003,Channel_003,0,33,4059,264,0,0,0,366,0,0
18-03-22,CH,Op_003,Channel_003,0,10,980,158,0,0,0,244,0,0
18-03-22,AT,Op_003,Channel_003,0,1,98,12,1,0,0,122,20,0
19-03-22,GB,Op_003,Channel_003,0.04,38,5270,3058,236,12,0.22,244,221.58,10.52
19-03-22,ES,Op_003,Channel_003,0.03,96,10264,1052,40,16,0.2,244,17.76,6.76
19-03-22,IT,Op_003,Channel_003,0.03,54,6630,582,20,6,0.06,244,22.22,6.66
19-03-22,FR,Op_003,Channel_003,0,48,5898,378,0,0,0,366,0,0
19-03-22,DE,Op_003,Channel_003,0,15,1977,186,72,0,0,366,286.8,0
20-03-22,ES,Op_003,Channel_003,0.03,72,7703,802,53,12,0.17,122,14.74,3.47
20-03-22,GB,Op_003,Channel_003,0.01,7,972,834,49,1,0.02,122,119.86,1.43
20-03-22,DE,Op_003,Channel_003,0,24,3152,200,34,0,0,244,58.34,0
20-03-22,FR,Op_003,Channel_003,0,18,2212,140,0,0,0,244,0,0
20-03-22,IT,Op_003,Channel_003,0,6,738,46,0,0,0,122,0,0
20-03-22,AT,Op_003,Channel_003,0,3,294,39,3,0,0,366,60,0
21-03-22,ES,Op_003,Channel_003,0.05,60,6418,696,40,16,0.22,244,27,11.26
21-03-22,GB,Op_003,Channel_003,0.05,28,3888,2708,186,10,0.16,244,202.14,11.42
21-03-22,IT,Op_003,Channel_003,0,44,5410,638,64,0,0,244,65.46,0
21-03-22,FR,Op_003,Channel_003,0,6,736,48,0,0,0,244,0,0
21-03-22,DE,Op_003,Channel_003,0,2,262,16,2,0,0,122,6,0
22-03-22,ES,Op_003,Channel_003,0.06,81,8892,1437,333,30,0.51,366,258.45,23.1
22-03-22,IT,Op_003,Channel_003,0.05,54,6633,1104,159,12,0.18,366,200.01,17.49
22-03-22,GB,Op_003,Channel_003,0.05,6,828,180,20,2,0.04,244,133.34,13.34
22-03-22,FR,Op_003,Channel_003,0,8,980,62,0,0,0,244,0,0
23-03-22,ES,Op_003,Channel_003,0.08,9,934,136,26,4,0.06,122,60.89,9.33
23-03-22,IT,Op_003,Channel_003,0,24,2712,314,54,0,0,244,90,0
23-03-22,DE,Op_003,Channel_003,0,8,1012,92,24,0,0,244,98,0
23-03-22,AT,Op_003,Channel_003,0,8,730,76,2,0,0,244,10,0
23-03-22,FR,Op_003,Channel_003,0,3,369,25,1,0,0,122,3.33,0
23-03-22,IN,Op_003,Channel_003,0,2,194,16,0,0,0,122,0,0
24-03-22,ES,Op_003,Channel_003,0.09,30,2936,544,118,16,0.24,244,166.66,22.66
24-03-22,IT,Op_003,Channel_003,0.03,11,1249,145,18,2,0.02,122,32.73,4.09
24-03-22,FR,Op_003,Channel_003,0,15,1710,120,0,0,0,366,0,0
24-03-22,DE,Op_003,Channel_003,0,3,369,39,18,0,0,366,252,0
25-03-22,ES,Op_003,Channel_003,0.1,96,9396,1263,162,57,0.99,366,105,36.57
25-03-22,GB,Op_003,Channel_003,0.01,39,5067,4575,258,6,0.12,366,349.62,4.62
25-03-22,DE,Op_003,Channel_003,0.05,6,738,62,26,2,0.02,244,146.66,13.34
25-03-22,IT,Op_003,Channel_003,0,22,2508,296,10,0,0,244,27.28,0
25-03-22,FR,Op_003,Channel_003,0,42,4788,333,0,0,0,366,0,0
26-03-22,ES,Op_003,Channel_003,0.08,141,13809,1701,141,69,1.38,366,60,29.37
26-03-22,GB,Op_003,Channel_003,0.09,7,908,718,44,4,0.08,122,115.71,11.43
26-03-22,IT,Op_003,Channel_003,0.05,69,7866,1398,48,15,0.12,366,62.61,19.56
26-03-22,DE,Op_003,Channel_003,0.04,24,2949,327,129,6,0.09,366,310.5,13.5
26-03-22,FR,Op_003,Channel_003,0,60,6836,476,2,0,0,244,0.66,0
27-03-22,ES,Op_003,Channel_003,0.07,62,6067,631,55,28,0.55,122,17.74,9.03
27-03-22,GB,Op_003,Channel_003,0.05,12,1560,1228,68,4,0.08,244,236.66,13.34
27-03-22,IT,Op_003,Channel_003,0.03,34,3874,518,14,4,0.04,244,24.7,7.06
27-03-22,FR,Op_003,Channel_003,0,33,3762,261,0,0,0,366,0,0
27-03-22,AT,Op_003,Channel_003,0,2,176,16,0,0,0,122,0,0
27-03-22,MA,Op_003,Channel_003,0,3,264,24,0,0,0,366,0,0
28-03-22,ES,Op_003,Channel_003,0.13,66,6108,1077,180,51,0.75,366,174.27,49.08
28-03-22,GB,Op_003,Channel_003,0.12,9,1170,939,57,8,0.16,122,118.33,15
28-03-22,IT,Op_003,Channel_003,0.02,78,8889,1419,42,6,0.06,366,48.45,6.93
28-03-22,FR,Op_003,Channel_003,0,48,5463,375,0,0,0,366,0,0
29-03-22,ES,Op_003,Channel_003,0.12,54,4854,893,162,39,0.61,122,63.33,15.15
29-03-22,GB,Op_003,Channel_003,0.03,15,1944,1437,99,3,0.06,366,354,12
29-03-22,IT,Op_003,Channel_003,0.03,32,3648,556,18,4,0.04,244,33.76,7.5
29-03-22,FR,Op_003,Channel_003,0,20,2275,154,0,0,0,122,0,0
29-03-22,AT,Op_003,Channel_003,0,2,178,26,2,0,0,244,40,0
30-03-22,ES,Op_003,Channel_003,0.14,58,5214,984,188,48,0.78,244,136.56,34.48
30-03-22,IT,Op_003,Channel_003,0.02,12,1368,170,7,1,0.01,122,17.5,2.5
30-03-22,GB,Op_003,Channel_003,0,16,2078,1092,98,0,0,244,237.5,0
30-03-22,FR,Op_003,Channel_003,0,27,3078,204,0,0,0,366,0,0
30-03-22,DE,Op_003,Channel_003,0,2,246,17,2,0,0,122,15,0
31-03-22,ES,Op_003,Channel_003,0.11,48,4314,824,168,30,0.48,122,74,13.08
31-03-22,GB,Op_003,Channel_003,0.07,30,3897,2241,159,12,0.24,366,357,24
31-03-22,IT,Op_003,Channel_003,0.04,33,3762,1050,33,6,0.06,366,90,16.35
31-03-22,DE,Op_003,Channel_003,0.04,6,738,78,34,2,0.02,244,230,9.34
31-03-22,FR,Op_003,Channel_003,0,34,3876,272,2,0,0,244,1.18,0
01-04-22,IT,Op_003,Channel_003,0.03,34,3860,934,30,4,0.04,244,52.94,7.06
01-04-22,ES,Op_003,Channel_003,0,120,10800,942,0,0,0,366,0,0
01-04-22,FR,Op_003,Channel_003,0,23,2622,180,0,0,0,122,0,0
01-04-22,AT,Op_003,Channel_003,0,3,264,33,3,0,0,366,60,0
01-04-22,DE,Op_003,Channel_003,0,2,244,16,0,0,0,244,0,0
02-04-22,GB,Op_003,Channel_003,0.03,25,3246,1827,127,5,0.09,122,99.8,4
02-04-22,IT,Op_003,Channel_003,0.06,52,5926,1144,36,12,0.1,244,40,13.84
02-04-22,ES,Op_003,Channel_003,0,125,11246,984,0,0,0,122,0,0
02-04-22,FR,Op_003,Channel_003,0,20,2280,156,0,0,0,244,0,0
02-04-22,DE,Op_003,Channel_003,0,21,2571,186,30,0,0,366,83.58,0
03-04-22,GB,Op_003,Channel_003,0.05,54,7014,3654,294,15,0.27,366,300.84,16.68
03-04-22,IT,Op_003,Channel_003,0.06,72,8202,1503,48,18,0.15,366,60,22.5
03-04-22,ES,Op_003,Channel_003,0,101,9089,785,2,0,0,122,0.4,0
03-04-22,FR,Op_003,Channel_003,0,120,13580,942,0,0,0,244,0,0
03-04-22,DE,Op_003,Channel_003,0,4,489,40,10,0,0,122,48.75,0
03-04-22,AT,Op_003,Channel_003,0,4,356,39,1,0,0,122,5,0
04-04-22,GB,Op_003,Channel_003,0,22,2860,2226,114,0,0,244,218.18,0
04-04-22,ES,Op_003,Channel_003,0,77,6929,586,0,0,0,122,0,0
04-04-22,FR,Op_003,Channel_003,0,46,5226,340,0,0,0,244,0,0
04-04-22,DE,Op_003,Channel_003,0,22,2706,180,24,0,0,244,36.36,0
04-04-22,IT,Op_003,Channel_003,0,33,3753,258,0,0,0,366,0,0
04-04-22,AT,Op_003,Channel_003,0,8,712,60,0,0,0,244,0,0
05-04-22,GB,Op_003,Channel_003,0.04,11,1430,1089,63,2,0.04,122,118.36,4.55
05-04-22,DE,Op_003,Channel_003,0.08,6,738,60,21,3,0.03,366,193.5,30
05-04-22,ES,Op_003,Channel_003,0,158,14202,1232,0,0,0,244,0,0
05-04-22,IT,Op_003,Channel_003,0,42,4782,363,12,0,0,366,17.13,0
05-04-22,FR,Op_003,Channel_003,0,14,1596,111,0,0,0,122,0,0
05-04-22,IN,Op_003,Channel_003,0,14,1120,112,0,0,0,244,0,0
06-04-22,GB,Op_003,Channel_003,0.1,5,650,504,29,3,0.06,122,118.4,12
06-04-22,IT,Op_003,Channel_003,0,108,12312,885,6,0,0,366,3.33,0
06-04-22,ES,Op_003,Channel_003,0,31,2788,246,0,0,0,122,0,0
06-04-22,AT,Op_003,Channel_003,0,6,528,48,0,0,0,244,0,0
06-04-22,FR,Op_003,Channel_003,0,3,340,24,0,0,0,122,0,0
06-04-22,DE,Op_003,Channel_003,0,4,492,40,16,0,0,244,170,0
06-04-22,CH,Op_003,Channel_003,0,3,267,51,3,0,0,366,60,0
07-04-22,GB,Op_003,Channel_003,0.02,99,12870,13128,594,15,0.3,366,356.37,8.73
07-04-22,ES,Op_003,Channel_003,0,59,5355,463,0,0,0,122,0,0
07-04-22,IT,Op_003,Channel_003,0,42,4788,408,24,0,0,366,34.29,0
07-04-22,FR,Op_003,Channel_003,0,16,1817,129,1,0,0,122,1.88,0
07-04-22,AT,Op_003,Channel_003,0,6,534,47,0,0,0,122,0,0
07-04-22,CH,Op_003,Channel_003,0,3,264,24,0,0,0,366,0,0
07-04-22,DE,Op_003,Channel_003,0,1,122,8,1,0,0,122,20,0
08-04-22,GB,Op_003,Channel_003,0.05,39,5049,2784,171,12,0.24,366,276.45,18.45
08-04-22,ES,Op_003,Channel_003,0,87,7830,672,0,0,0,366,0,0
08-04-22,IT,Op_003,Channel_003,0,42,4788,324,0,0,0,366,0,0
08-04-22,FR,Op_003,Channel_003,0,7,796,55,0,0,0,122,0,0
08-04-22,DE,Op_003,Channel_003,0,6,732,63,36,0,0,366,360,0
09-04-22,GB,Op_003,Channel_003,0.05,86,11180,12094,534,26,0.5,244,232.66,11.72
09-04-22,DE,Op_003,Channel_003,0.01,42,5163,486,189,3,0.06,366,259.71,4.29
09-04-22,FR,Op_003,Channel_003,0.02,33,3750,270,6,3,0.03,366,16.35,8.19
09-04-22,ES,Op_003,Channel_003,0,204,18360,1596,0,0,0,366,0,0
09-04-22,IT,Op_003,Channel_003,0,44,5014,406,11,0,0,122,5,0
10-04-22,DE,Op_003,Channel_003,0.04,28,3444,312,110,8,0.12,244,152.28,10.58
10-04-22,GB,Op_003,Channel_003,0.05,6,780,808,32,2,0.04,122,109.33,6
10-04-22,ES,Op_003,Channel_003,0,142,12778,1112,0,0,0,244,0,0
10-04-22,FR,Op_003,Channel_003,0,40,4556,306,4,0,0,244,3.5,0
10-04-22,IT,Op_003,Channel_003,0,27,3078,216,0,0,0,366,0,0
11-04-22,GB,Op_003,Channel_003,0.04,9,1170,960,42,3,0.06,366,300,15.99
11-04-22,IT,Op_003,Channel_003,0.03,18,2052,219,12,3,0.03,366,39.99,9.99
11-04-22,ES,Op_003,Channel_003,0,261,23469,2070,0,0,0,366,0,0
11-04-22,FR,Op_003,Channel_003,0,15,1707,117,0,0,0,122,0,0
11-04-22,DE,Op_003,Channel_003,0,3,366,27,3,0,0,366,60,0
12-04-22,GB,Op_003,Channel_003,0.04,8,1040,1094,56,2,0.04,244,238,10
12-04-22,ES,Op_003,Channel_003,0,156,14028,1197,0,0,0,366,0,0
12-04-22,IT,Op_003,Channel_003,0,51,5796,405,0,0,0,366,0,0
12-04-22,FR,Op_003,Channel_003,0,17,1935,133,0,0,0,122,0,0
12-04-22,DE,Op_003,Channel_003,0,4,488,30,4,0,0,244,40,0
13-04-22,GB,Op_003,Channel_003,0.14,12,1560,1437,63,12,0.24,366,349.5,49.5
13-04-22,ES,Op_003,Channel_003,0,96,8640,766,0,0,0,244,0,0
13-04-22,FR,Op_003,Channel_003,0,30,3420,243,3,0,0,366,9,0
13-04-22,IT,Op_003,Channel_003,0,24,2736,189,0,0,0,366,0,0
14-04-22,IT,Op_003,Channel_003,0.01,23,2620,221,8,1,0.01,122,6.96,0.87
14-04-22,ES,Op_003,Channel_003,0,166,14936,1330,4,0,0,244,1.44,0
14-04-22,FR,Op_003,Channel_003,0,16,1824,128,0,0,0,244,0,0
14-04-22,AT,Op_003,Channel_003,0,6,534,48,0,0,0,122,0,0
15-04-22,IT,Op_003,Channel_003,0.01,57,6489,534,15,3,0.03,366,15.78,3.15
15-04-22,ES,Op_003,Channel_003,0,120,10800,960,0,0,0,366,0,0
15-04-22,GB,Op_003,Channel_003,0,4,520,588,24,0,0,244,235,0
15-04-22,DE,Op_003,Channel_003,0,14,1721,217,87,0,0,122,111.29,0
15-04-22,AT,Op_003,Channel_003,0,30,2670,240,0,0,0,244,0,0
15-04-22,FR,Op_003,Channel_003,0,16,1822,128,0,0,0,244,0,0
16-04-22,GB,Op_003,Channel_003,0.17,9,1170,1080,48,9,0.18,366,363.99,60.99
16-04-22,ES,Op_003,Channel_003,0,138,12396,1104,3,0,0,366,1.95,0
16-04-22,IT,Op_003,Channel_003,0,114,12993,915,3,0,0,366,1.59,0
16-04-22,FR,Op_003,Channel_003,0,8,912,64,0,0,0,244,0,0
16-04-22,AT,Op_003,Channel_003,0,2,178,16,0,0,0,122,0,0
17-04-22,GB,Op_003,Channel_003,0,6,780,802,36,0,0,244,240,0
17-04-22,ES,Op_003,Channel_003,0,138,12420,1104,0,0,0,366,0,0
17-04-22,IM,Op_003,Channel_003,0,38,2736,304,0,0,0,244,0,0
17-04-22,IT,Op_003,Channel_003,0,18,2052,144,0,0,0,122,0,0
17-04-22,FR,Op_003,Channel_003,0,17,1936,136,0,0,0,122,0,0
18-04-22,GB,Op_003,Channel_003,0,12,1554,876,60,0,0,366,360,0
18-04-22,ES,Op_003,Channel_003,0,72,6480,574,4,0,0,244,2.22,0
18-04-22,IT,Op_003,Channel_003,0,51,5808,405,0,0,0,366,0,0
18-04-22,FR,Op_003,Channel_003,0,16,1824,128,0,0,0,244,0,0
19-04-22,ES,Op_003,Channel_003,0.03,54,4857,541,36,10,0.19,122,13.33,3.7
19-04-22,GB,Op_003,Channel_003,0.05,20,2600,1804,112,6,0.1,244,235.6,12
19-04-22,DE,Op_003,Channel_003,0.08,12,1476,106,34,4,0.06,244,153.34,20
19-04-22,IT,Op_003,Channel_003,0,164,18696,1306,0,0,0,244,0,0
19-04-22,FR,Op_003,Channel_003,0,10,1138,78,0,0,0,244,0,0
20-04-22,ES,Op_003,Channel_003,0.05,106,9528,954,64,34,0.66,244,24.16,12.84
20-04-22,DE,Op_003,Channel_003,0.02,9,1105,74,17,1,0.01,122,47.78,2.22
20-04-22,FR,Op_003,Channel_003,0,112,12700,864,0,0,0,244,0,0
20-04-22,IT,Op_003,Channel_003,0,50,5700,400,0,0,0,244,0,0
21-04-22,ES,Op_003,Channel_003,0.07,88,7918,926,72,36,0.7,244,32.72,16.36
21-04-22,GB,Op_003,Channel_003,0,9,1167,915,50,0,0,122,119.22,0
21-04-22,IT,Op_003,Channel_003,0,13,1482,104,0,0,0,122,0,0
21-04-22,FR,Op_003,Channel_003,0,7,796,56,0,0,0,122,0,0
21-04-22,DE,Op_003,Channel_003,0,2,244,16,0,0,0,244,0,0
22-04-22,ES,Op_003,Channel_003,0.07,98,8814,1062,90,42,0.82,244,36.74,17.14
22-04-22,GB,Op_003,Channel_003,0,24,3120,3302,124,0,0,244,236.66,0
22-04-22,IT,Op_003,Channel_003,0,22,2494,176,0,0,0,244,0,0
22-04-22,FR,Op_003,Channel_003,0,15,1704,120,0,0,0,366,0,0
22-04-22,DE,Op_003,Channel_003,0,2,246,34,12,0,0,244,240,0
22-04-22,AT,Op_003,Channel_003,0,1,89,8,0,0,0,122,0,0
23-04-22,ES,Op_003,Channel_003,0.07,70,6298,750,68,28,0.54,244,38.86,16
23-04-22,IT,Op_003,Channel_003,0,114,12981,909,0,0,0,366,0,0
23-04-22,GB,Op_003,Channel_003,0,9,1170,801,54,0,0,366,345,0
23-04-22,FR,Op_003,Channel_003,0,45,5130,357,0,0,0,366,0,0
23-04-22,DE,Op_003,Channel_003,0,1,122,8,0,0,0,122,0,0
24-04-22,ES,Op_003,Channel_003,0.05,146,13128,1482,122,42,0.82,244,33.42,11.5
24-04-22,DE,Op_003,Channel_003,0.33,2,246,26,12,4,0.06,244,220,80
24-04-22,GB,Op_003,Channel_003,0,10,1296,666,60,0,0,244,230.8,0
24-04-22,IT,Op_003,Channel_003,0,78,8892,624,0,0,0,366,0,0
24-04-22,FR,Op_003,Channel_003,0,33,3750,264,0,0,0,366,0,0
25-04-22,ES,Op_003,Channel_003,0.05,56,5040,516,52,16,0.32,244,33.92,11.42
25-04-22,GB,Op_003,Channel_003,0.16,8,1040,928,52,8,0.16,244,238,38
25-04-22,FR,Op_003,Channel_003,0,17,1938,139,2,0,0,122,4.41,0
25-04-22,IT,Op_003,Channel_003,0,12,1367,93,0,0,0,122,0,0
25-04-22,DE,Op_003,Channel_003,0,7,857,84,14,0,0,122,40,0
26-04-22,ES,Op_003,Channel_003,0.09,60,5400,670,64,32,0.62,244,42,21.34
26-04-22,GB,Op_003,Channel_003,0.04,75,9744,10575,579,18,0.36,366,349.32,13.92
26-04-22,DE,Op_003,Channel_003,0,33,4044,459,75,0,0,366,148.65,0
26-04-22,FR,Op_003,Channel_003,0,30,3402,360,18,0,0,366,58.5,0
26-04-22,IT,Op_003,Channel_003,0,36,4104,297,6,0,0,366,7.5,0
27-04-22,ES,Op_003,Channel_003,0.06,23,2066,264,22,8,0.15,122,18.91,6.96
27-04-22,GB,Op_003,Channel_003,0.14,24,3114,2844,156,21,0.42,366,343.14,50.64
27-04-22,AT,Op_003,Channel_003,0,6,528,94,6,0,0,244,40,0
27-04-22,IT,Op_003,Channel_003,0,5,570,40,0,0,0,122,0,0
27-04-22,FR,Op_003,Channel_003,0,9,1023,114,9,0,0,366,150,0
28-04-22,ES,Op_003,Channel_003,0.07,60,5398,816,102,24,0.46,244,73,16
28-04-22,GB,Op_003,Channel_003,0.11,9,1173,1344,54,6,0.12,366,354.99,39.99
28-04-22,FR,Op_003,Channel_003,0,18,2044,242,15,0,0,122,41.67,0
28-04-22,IT,Op_003,Channel_003,0,3,343,29,1,0,0,122,6.67,0
28-04-22,AT,Op_003,Channel_003,0,2,178,16,0,0,0,122,0,0
29-04-22,ES,Op_003,Channel_003,0.07,92,8278,1796,248,36,0.66,244,123.04,16.08
29-04-22,GB,Op_003,Channel_003,0.03,45,5997,6984,318,12,0.24,366,344.01,12
29-04-22,DE,Op_003,Channel_003,0.03,51,6324,702,297,9,0.15,366,332.64,10.59
29-04-22,IT,Op_003,Channel_003,0,17,2083,323,52,0,0,122,48.53,0
29-04-22,FR,Op_003,Channel_003,0,42,4940,348,10,0,0,244,8.58,0
30-04-22,ES,Op_003,Channel_003,0.05,58,5214,982,92,16,0.3,244,80.68,11.04
30-04-22,IT,Op_003,Channel_003,0.01,36,4426,586,118,2,0.04,244,106.12,1.66
30-04-22,DE,Op_003,Channel_003,0.16,1,124,18,6,1,0.01,122,115,20
30-04-22,GB,Op_003,Channel_003,0,12,1656,1485,72,0,0,366,341.25,0
30-04-22,FR,Op_003,Channel_003,0,3,366,24,0,0,0,122,0,0
30-04-22,IM,Op_003,Channel_003,0,3,216,24,0,0,0,366,0,0
30-04-22,AT,Op_003,Channel_003,0,3,264,24,0,0,0,366,0,0
01-05-22,DE,Op_003,Channel_003,0.04,39,4836,525,201,9,0.15,366,302.07,13.86
01-05-22,GB,Op_003,Channel_003,0.02,14,1931,1956,86,2,0.04,122,110,2.86
01-05-22,IT,Op_003,Channel_003,0.02,45,5535,996,162,6,0.06,366,264,6.99
01-05-22,ES,Op_003,Channel_003,0,58,5212,508,6,0,0,244,6.2,0
01-05-22,FR,Op_003,Channel_003,0,24,2924,194,2,0,0,244,2.5,0
01-05-22,CH,Op_003,Channel_003,0,9,801,141,0,0,0,366,0,0
02-05-22,GB,Op_003,Channel_003,0.1,18,2628,2610,126,15,0.3,366,345,35.01
02-05-22,IT,Op_003,Channel_003,0.04,38,4978,1296,182,6,0.08,244,228.94,9.48
02-05-22,ES,Op_003,Channel_003,0.01,18,1708,167,6,1,0.01,122,10,1.67
02-05-22,FR,Op_003,Channel_003,0,16,1998,130,2,0,0,244,3.76,0
02-05-22,DE,Op_003,Channel_003,0,4,496,76,28,0,0,244,224,0
02-05-22,NL,Op_003,Channel_003,0,9,729,72,0,0,0,366,0,0
02-05-22,AT,Op_003,Channel_003,0,2,194,16,0,0,0,122,0,0
03-05-22,IT,Op_003,Channel_003,0.06,14,1826,430,70,4,0.06,244,238.58,14.28
03-05-22,ES,Op_003,Channel_003,0.04,13,1274,146,9,2,0.03,122,18.46,4.62
03-05-22,FR,Op_003,Channel_003,0.06,2,259,18,2,1,0.02,122,15,7.5
03-05-22,GB,Op_003,Channel_003,0,4,584,534,24,0,0,244,230,0
03-05-22,DE,Op_003,Channel_003,0,4,528,58,20,0,0,122,114,0
